"name","clName","price","SKU","description","price_type","cost","tax_rates","quantity","category","clover_ID","bcSKU",
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Cocktail ClassicsÂ]",,"9.95","JBJB-CO-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Red AppleÂ]",,"9.95","JBJB-RE-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Caramel CornÂ]",,"9.95","JBJB-CA-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=PlumÂ]",,"9.95","JBJB-PL-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Strawberry CheesecakeÂ]",,"9.95","JBJB-ST-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=LemonÂ]",,"9.95","JBJB-LE-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Pink GrapefruitÂ]",,"9.95","JBJB-PI-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Chocolate PuddingÂ]",,"9.95","JBJB-CH-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Very CherryÂ]",,"9.95","JBJB-VE-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=BlueberryÂ]",,"9.95","JBJB-BL-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=OrangeÂ]",,"9.95","JBJB-OR-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Bubble GumÂ]",,"9.95","JBJB-BU-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Berry BlueÂ]",,"9.95","JBJB-BE-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=PB & J (nut free)Â]",,"9.95","JBJB-PB-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Grape Crush SodaÂ]",,"9.95","JBJB-GR-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Island PunchÂ]",,"9.95","JBJB-IS-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Toasted MarshmallowÂ]",,"9.95","JBJB-TO-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=A&W Root BeerÂ]",,"9.95","JBJB-AW-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Sizzling CinnamonÂ]",,"9.95","JBJB-SI-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Birthday Cake RemixÂ]",,"9.95","JBJB-BI-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Lemon LimeÂ]",,"9.95","JBJB-LE-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Red\,  White\, and Blue MixÂ]",,"9.95","JBJB-RE-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=MangoÂ]",,"9.95","JBJB-MA-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=PomegranateÂ]",,"9.95","JBJB-PO-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Soda PopÂ]",,"9.95","JBJB-SO-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=WatermelonÂ]",,"9.95","JBJB-WA-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=CantaloupeÂ]",,"9.95","JBJB-CA-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Juicy PearÂ]",,"9.95","JBJB-JU-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Sours MixÂ]",,"9.95","JBJB-SO-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=TangerineÂ]",,"9.95","JBJB-TA-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Cotton CandyÂ]",,"9.95","JBJB-CO-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Green AppleÂ]",,"9.95","JBJB-GR-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Strawberry DaiquiriÂ]",,"9.95","JBJB-ST-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Smoothie BlendÂ]",,"9.95","JBJB-SM-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=CappuccinoÂ]",,"9.95","JBJB-CA-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=LimeÂ]",,"9.95","JBJB-LI-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Recipe MixÂ]",,"9.95","JBJB-RE-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Tutti-FruittiÂ]",,"9.95","JBJB-TU-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=RaspberryÂ]",,"9.95","JBJB-RA-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.)",,"4.99","JBJB-8",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Tabasco]",,"4.99","JBJB-8-TA-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Pina ColadaÂ]",,"4.99","JBJB-8-PI-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=MargaritaÂ]",,"4.99","JBJB-8-MA-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Dr. PepperÂ]",,"4.99","JBJB-8-DR-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=A&W Cream SodaÂ]",,"4.99","JBJB-8-AW-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=LicoriceÂ]",,"4.99","JBJB-8-LI-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Orange CrushÂ SodaÂ]",,"4.99","JBJB-8-OR-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Sour CherryÂ]",,"4.99","JBJB-8-SO-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Chili MangoÂ]",,"4.99","JBJB-8-CH-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Crushed PineappleÂ]",,"4.99","JBJB-8-CR-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Orange SherbetÂ]",,"4.99","JBJB-8-OR-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=MapleÂ]",,"4.99","JBJB-8-MA-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=49 Flavor AssortmentÂ]",,"4.99","JBJB-8-49-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=BeerÂ]",,"4.99","JBJB-8-BE-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=ChampagneÂ]",,"4.99","JBJB-8-CH-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel Ginger AleÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel Very CherryÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel Collection AssortmentÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel BlueberryÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel OrangeÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel Bubble GumÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel Berry BlueÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel Sour AppleÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Jewel Grape SodaÂ]",,"4.99","JBJB-8-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=PeachÂ]",,"4.99","JBJB-8-PE-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=KiwiÂ]",,"4.99","JBJB-8-KI-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=FrenchÂ VanillaÂ]",,"4.99","JBJB-8-FR-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Top BananaÂ]",,"4.99","JBJB-8-TO-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=CinnamonÂ]",,"4.99","JBJB-8-CI-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Buttered PopcornÂ]",,"4.99","JBJB-8-BU-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Strawberry JamÂ]",,"4.99","JBJB-8-ST-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Ice Cream Parlor MixÂ]",,"4.99","JBJB-8-IC-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=CoconutÂ]",,"4.99","JBJB-8-CO-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Cocktail ClassicsÂ]",,"4.99","JBJB-8-CO-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Red AppleÂ]",,"4.99","JBJB-8-RE-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Caramel CornÂ]",,"4.99","JBJB-8-CA-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=PlumÂ]",,"4.99","JBJB-8-PL-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Strawberry CheesecakeÂ]",,"4.99","JBJB-8-ST-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=LemonÂ]",,"4.99","JBJB-8-LE-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Pink GrapefruitÂ]",,"4.99","JBJB-8-PI-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Chocolate PuddingÂ]",,"4.99","JBJB-8-CH-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Very CherryÂ]",,"4.99","JBJB-8-VE-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=BlueberryÂ]",,"4.99","JBJB-8-BL-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=OrangeÂ]",,"4.99","JBJB-8-OR-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Bubble GumÂ]",,"4.99","JBJB-8-BU-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Berry BlueÂ]",,"4.99","JBJB-8-BE-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=PB & J (nut free)Â]",,"4.99","JBJB-8-PB-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Grape Crush SodaÂ]",,"4.99","JBJB-8-GR-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Island PunchÂ]",,"4.99","JBJB-8-IS-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Toasted MarshmallowÂ]",,"4.99","JBJB-8-TO-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=A&W Root BeerÂ]",,"4.99","JBJB-8-AW-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Sizzling CinnamonÂ]",,"4.99","JBJB-8-SI-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Birthday Cake RemixÂ]",,"4.99","JBJB-8-BI-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Lemon LimeÂ]",,"4.99","JBJB-8-LE-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Red\,  White\, and Blue MixÂ]",,"4.99","JBJB-8-RE-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=MangoÂ]",,"4.99","JBJB-8-MA-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=PomegranateÂ]",,"4.99","JBJB-8-PO-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Soda PopÂ]",,"4.99","JBJB-8-SO-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=WatermelonÂ]",,"4.99","JBJB-8-WA-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=CantaloupeÂ]",,"4.99","JBJB-8-CA-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Juicy PearÂ]",,"4.99","JBJB-8-JU-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Sours MixÂ]",,"4.99","JBJB-8-SO-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=TangerineÂ]",,"4.99","JBJB-8-TA-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Cotton CandyÂ]",,"4.99","JBJB-8-CO-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Green AppleÂ]",,"4.99","JBJB-8-GR-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Strawberry DaiquiriÂ]",,"4.99","JBJB-8-ST-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Smoothie BlendÂ]",,"4.99","JBJB-8-SM-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=CappuccinoÂ]",,"4.99","JBJB-8-CA-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=LimeÂ]",,"4.99","JBJB-8-LI-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Recipe MixÂ]",,"4.99","JBJB-8-RE-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Tutti-FruittiÂ]",,"4.99","JBJB-8-TU-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=RaspberryÂ]",,"4.99","JBJB-8-RA-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.)",,"2.50","JBJB-4",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Tabasco]",,"2.50","JBJB-4-TA-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Pina ColadaÂ]",,"2.50","JBJB-4-PI-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=MargaritaÂ]",,"2.50","JBJB-4-MA-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Dr. PepperÂ]",,"2.50","JBJB-4-DR-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=A&W Cream SodaÂ]",,"2.50","JBJB-4-AW-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=LicoriceÂ]",,"2.50","JBJB-4-LI-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Orange CrushÂ SodaÂ]",,"2.50","JBJB-4-OR-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Sour CherryÂ]",,"2.50","JBJB-4-SO-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Chili MangoÂ]",,"2.50","JBJB-4-CH-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Crushed PineappleÂ]",,"2.50","JBJB-4-CR-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Orange SherbetÂ]",,"2.50","JBJB-4-OR-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=MapleÂ]",,"2.50","JBJB-4-MA-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=49 Flavor AssortmentÂ]",,"2.50","JBJB-4-49-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=BeerÂ]",,"2.50","JBJB-4-BE-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=ChampagneÂ]",,"2.50","JBJB-4-CH-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel Ginger AleÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel Very CherryÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel Collection AssortmentÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel BlueberryÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel OrangeÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel Bubble GumÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel Berry BlueÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel Sour AppleÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Jewel Grape SodaÂ]",,"2.50","JBJB-4-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=PeachÂ]",,"2.50","JBJB-4-PE-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=KiwiÂ]",,"2.50","JBJB-4-KI-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=FrenchÂ VanillaÂ]",,"2.50","JBJB-4-FR-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Top BananaÂ]",,"2.50","JBJB-4-TO-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=CinnamonÂ]",,"2.50","JBJB-4-CI-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Buttered PopcornÂ]",,"2.50","JBJB-4-BU-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Strawberry JamÂ]",,"2.50","JBJB-4-ST-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Ice Cream Parlor MixÂ]",,"2.50","JBJB-4-IC-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=CoconutÂ]",,"2.50","JBJB-4-CO-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
"Jelly Belly Jelly Beans (1/4 lb.) [Flavor=Cocktail ClassicsÂ]",,"2.50","JBJB-4-CO-1-1-1-1",,"Fixed",,"DEFAULT",,"Candy/Novelty",,,
